"Fish_ID_Revised","Fish_ID","GillClip_ID_Revised","GillClip_ID","Collection_Date","Processing_Date","Col_Location_Lat","Col_Location_Long","site","Fish_Wt","Fish_Leng_1","Fish_Leng_1_tape","Fish_Leng_2","Fish_Leng_2_tape","Fish_Ht","Fish_Ht_tape","Fish_Wdth","Fish_Grth","Sex","Gonad_Wt","DWP.","Fem_Fecun_1_num","Fem_Fecun_1_wt","Fem_Fecun_2_num","Fem_Fecun_2_wt","Fem_Fecun_3_num","Fem_Fecun_3_wt","Fem_Egg_Sz_1","Fem_Egg_Sz_2","Fem_Egg_Sz_3","Carcass.guts_Wt","Oto_Well_ID","Strontium_marked_Y.N","Scales_Y.N","Scales_num","Fish_Ground_Y.N","Gonad_Saved_Y.N","Gonad_Saved_wt","Fat_Meter_1._L","Fat_Meter_1._R","Fat_Meter_2._L","Fat_Meter_2._R","Fat_Meter_3._L","Fat_Meter_3._R","Fat_Meter_4._L","Fat_Meter_4._R","Dissect_Comments","Date_LabDryStart","Fish.BagWt_g","Date_LabDryFinal","DryFish.BagWt_g","Pwater","Pdry","Dry_Comments","Date_BCProcess","Bomb_ID_1","Bomb_PelletWt_g_1","EE_Value_1","EnergyDensity_mJ.kg_1","EnergyPDry_2","Bomb_ID_2","Bomb_PelletWt_g_2","EE_value_2","EnergyDensity_mJ.kg_2","EnergyPDry_2.1","Bomb_ID_3","Bomb_PelletWt_g_3","EE_value_3","EnergyDensity_mJ.kg_3","EnergyPDry_3","Bomb_ID_4","Bomb_PelletWt_g_4","EE_value_4","EnergyDensity_mJ.kg_4","EnergyPDry_4","BC_comments"
"MN-11-2021","MN-11-2021","MN-11-21","MN-11","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",2.014,44.2,NA,6,NA,13.7,NA,6.6,32.7,"M","0.058","3-F8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.874,"2-D12","N","Y",5,"Y","Y",0.028,0.3,0.6,0.3,0.4,0.4,0.4,0.4,0.4,"","10/20/2021",91.3,"10/23/2021",17.9,"0.8039","0.1961",NA,"10/27/2021",2,0.3577,923.3914,18.3093,"3.589665608",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-12-2021","MN-12-2021","MN-12-21","MN-12","7/29/2021 (MN)","9/5/2021",62.94958,-143.35984,"MN",1.448,44.8,NA,5.6,NA,11.5,NA,5.3,26.5,"F","","4-D2",4,0.4825,NA,NA,NA,NA,4.65,NA,NA,1.388,"2-G2","N","Y",5,"Y","N",NA,0.7,0.7,0.4,0.6,0.5,0.5,0.6,0.6,"Partial Spawned","10/29/2021",80.6,"11/3/2021",15.4,"0.8089","0.1911",NA,"11/3/2021",4,0.4899,923.3249,21.1874,"4.048212903",2,0.4633,923.3914,21.1498,"4.041028784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-13-2021","MN-13-2021","MN-13-21","MN-13","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",1.418,43,NA,51,NA,11.1,NA,5.3,25.8,"F","","4-B4",10,0.9771,NA,NA,NA,NA,4.4,NA,NA,1.298,"2-E12","N","Y",NA,"Y","N",NA,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,"Partial spawned","10/29/2021",59.8,"11/3/2021",13.6,"0.7726","0.2274",NA,"11/3/2021",4,0.3264,923.3914,20.4748,"4.656476254",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-14-2021","MN-14-2021","MN-14-21","MN-14","7/29/2021 (MN)","9/5/2021",62.94958,-143.35984,"MN",1.544,45.8,NA,5.4,NA,11.8,NA,5,27.2,"F","","4-D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.474,"2-G1","N","Y",5,"Y","N",NA,0.8,0.5,0.8,0.4,0.7,0.5,0.9,0.5,"spawned out","10/29/2021",95.4,"11/3/2021",19,"0.8008","0.1992",NA,"11/3/2021",2,0.3823,923.3249,20.0847,"4.000097484",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-15-2021","MN-15-2021","MN-15-21","MN-15","7/29/2021 (MN)","9/5/2021",62.94958,-143.35984,"MN",1.388,43.3,NA,4.7,NA,10.8,NA,5.2,25.2,"F","","4-B8",7,0.8044,NA,NA,NA,NA,4,NA,NA,1.264,"2-F4","N","Y",6,"Y","N",NA,0.6,0.4,0.4,0.4,0.4,0.4,0.7,0.6,"Partial Spawned","10/29/2021",91.6,"11/3/2021",17.2,"0.8122","0.1878",NA,"11/4/2021",4,0.3797,923.3249,20.0572,"3.766199127",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-16-2021","MN-16-2021","MN-16-21","MN-16","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",2.086,46.2,NA,6.5,NA,14.5,NA,5.6,33.5,"M","0.026","3-F6",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.996,"2-D10","N","Y",5,"Y","Y",0.01,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,"","10/29/2021",63.3,"11/3/2021",14.2,"0.7757","0.2243",NA,"11/4/2021",2,0.3685,923.3914,20.0502,"4.497833175",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-17-2021","MN-17-2021","MN-17-21","MN-17","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",1.92,43.9,NA,5.8,NA,14.4,NA,6,32.8,"M","0.038","3-E7",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.792,"2-D3","N","Y",5,"Y","Y",0.018,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,"","10/29/2021",69.2,"11/3/2021",14.1,"0.7962","0.2038",NA,"11/4/2021",4,0.3048,923.3249,19.9715,"4.069337428",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-18-2021","MN-18-2021","MN-18-21","MN-18","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",2.976,48.3,NA,8.3,NA,17.9,NA,7.1,40.3,"M","0.09","3-F7",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.796,"2-D11","N","Y",5,"Y","Y",0.044,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,"","10/29/2021",98.2,"11/3/2021",21.1,"0.7851","0.2149",NA,"11/4/2021",2,0.2349,923.3914,20.8578,"4.481665784",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-19-2021","MN-19-2021","MN-19-21","MN-19","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",2.444,45.7,NA,6.9,NA,17.1,NA,5.5,37.4,"M","0.054","3-F4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,"2-D8","N","Y",5,"Y","Y",0.028,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,"","10/29/2021",41.7,"11/3/2021",17.5,"0.5803","0.4197",NA,"11/4/2021",4,0.3086,923.3249,19.2627,"8.083866906",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BN-1-2021","BN-1-2021","BN-1-21","BN-1","7/29/2021 (Bone Creek)","9/5/2021",62.98045269,-143.8608643,"BN",1.14,43.7,NA,5.6,NA,10.4,NA,4.6,23.3,"F","","4-B6",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.078,"2-F2","N","Y",5,"Y","N",NA,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.4,"Spawned out","10/29/2021",98.4,"11/3/2021",18.9,"0.8079","0.1921",NA,"11/3/2021",4,0.3936,923.3249,17.6357,"3.387344817",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BN-2-2021","BN-2-2021","BN-2-21","BN-2","7/29/2021 (Bone Creek)","9/3/2021",62.98045269,-143.8608643,"BN",1.952,46,NA,7.2,NA,14.3,NA,5.1,32.1,"M","0.062","3-C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.802,"2-B10","N","Y",5,"Y","Y",0.032,0.4,0.5,0.6,0.5,0.5,0.5,0.5,0.5,"","10/29/2021",115,"11/3/2021",22.7,"0.8026","0.1974",NA,"11/3/2021",2,0.4151,923.3914,19.677,"3.884068696",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-1-2021","TN-1-2021","N/A","N/A","8/4/2021 (TN)","9/5/2021",62.45133,-143.382153,"TN",1.6,45.6,NA,4.5,NA,11.5,NA,5.9,26.4,"F","0.146","4-C5",6,0.3826,NA,NA,NA,NA,3.75,NA,NA,1.394,"2-F9","N","Y",5,"Y","Y",0.076,0.9,0.7,0.8,0.7,0.6,0.7,0.7,0.9,"Mort- no gill clip","10/29/2021",119.1,"11/3/2021",31.7,"0.7338","0.2662",NA,"11/4/2021",2,0.3162,923.3914,23.8957,"6.360148531",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-2-2021","TN-2-2021","TN-2-21","TN-2","8/4/2021 (TN)","9/3/2021",62.45133,-143.382153,"TN",2.188,47.5,NA,6.2,NA,12.1,NA,7,29.9,"M","0.044","3-E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.076,"2-C12","N","Y",5,"Y","Y",0.022,0.7,0.7,0.7,0.6,0.7,0.8,0.6,0.8,"","10/29/2021",103.4,"11/3/2021",29.5,"0.7147","0.2853",NA,"11/4/2021",2,0.2753,923.3914,23.5586,"6.721264023",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-3-2021","TN-3-2021","TN-3-21","TN-3","8/4/2021 (TN)","9/5/2021",62.45133,-143.382153,"TN",1.944,47.5,NA,4.7,NA,12,NA,6.2,29,"F","0.168","4-D5",7,0.488,NA,NA,NA,NA,4.7,NA,NA,1.721,"2-G5","N","Y",5,"Y","Y",0.074,1.7,1.5,1.2,0.9,0.9,0.8,1,0.9,"","10/29/2021",107.3,"11/3/2021",28.6,"0.7335","0.2665",NA,"11/4/2021",2,0.2719,923.3914,23.577,"6.28427027",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-4-2021","TN-4-2021","TN-4-21","TN-4","8/4/2021 (TN)","9/4/2021",62.45133,-143.382153,"TN",2.154,46.7,NA,4.8,NA,13.5,NA,6.5,30.7,"M","0.046","3-F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,"2-D6","N","Y",5,"Y","Y",0.022,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.8,"","10/29/2021",75.6,"11/3/2021",20,"0.7354","0.2646",NA,"11/4/2021",2,0.308,923.3914,22.3277,"5.906798942",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-5-2021","TN-5-2021","TN-5-21","TN-5","8/4/2021 (TN)","9/4/2021",62.45133,-143.382153,"TN",1.77,45.5,NA,4,NA,10.5,NA,6.8,26.8,"F","0.156","4-B3",10,0.498,NA,NA,NA,NA,3.25,NA,NA,1.556,"2-E11","N","Y",5,"Y","Y",0.072,1.2,1,0.8,0.9,0.7,1.2,0.7,1,"","10/29/2021",78.9,"11/3/2021",21.8,"0.7237","0.2763",NA,"11/4/2021",2,0.2455,923.3914,24.1094,"6.66140583",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-6-2021","TN-6-2021","TN-6-21","TN-6","8/4/2021 (TN)","9/3/2021",62.45133,-143.382153,"TN",1.952,47,NA,6.2,NA,12.7,NA,6.6,30.9,"M","0.054","3-C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.832,"2-B8","N","Y",5,"Y","Y",0.03,1.1,0.9,1,1.5,1.3,1.3,1.2,1.2,"","10/29/2021",130.8,"11/3/2021",34.5,"0.7362","0.2638",NA,"11/4/2021",2,0.3424,923.3914,22.2467,"5.867822248",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-7-2021","TN-7-2021","TN-7-21","TN-7","8/4/2021 (TN)","9/3/2021",62.45133,-143.382153,"TN",2.817,50.5,NA,8,NA,14.5,NA,7,33.9,"M","0.036","3-E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.686,"2-D1","N","Y",5,"Y","Y",0.02,0.6,0.6,0.7,0.6,0.9,0.6,1,0.6,"","10/29/2021",120.2,"11/3/2021",30.4,"0.7471","0.2529",NA,"11/4/2021",2,0.2514,923.3914,22.0219,"5.569598669",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-8-2021","TN-8-2021","TN-8-21","TN-8","8/4/2021 (TN)","9/5/2021",62.45133,-143.382153,"TN",1.462,44.4,NA,4.2,NA,10.8,NA,6.3,26,"F","0.14","4-C2",5,0.2528,NA,NA,NA,NA,3.5,NA,NA,1.27,"2-F6","N","Y",5,"Y","Y",0.064,1,1.1,1.1,0.8,0.8,0.7,0.9,1,"","10/29/2021",117,"11/3/2021",30.2,"0.7419","0.2581",NA,"11/4/2021",2,0.2636,923.3914,23.5525,"6.079363248",2,0.2942,923.3914,22.5869,"5.830122906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-9-2021","TN-9-2021","TN-9-21","TN-9","8/4/2021 (TN)","9/5/2021",62.45133,-143.382153,"TN",1.78,46.6,NA,4.6,NA,11.7,NA,6.2,28,"F","0.218","4-D7",6,0.7129,NA,NA,NA,NA,4.05,NA,NA,1.504,"2-G7","N","Y",5,"Y","Y",0.092,1.1,1,1.1,1.2,0.8,0.9,0.8,0.7,"","10/29/2021",77.3,"11/3/2021",21.2,"0.7257","0.2743",NA,"11/4/2021",2,0.3285,922.7887,21.8297,"5.986929366",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-10-2021","TN-10-2021","TN-10-21","TN-10","8/4/2021 (TN)","9/5/2021",62.45133,-143.382153,"TN",1.984,47.1,NA,6.9,NA,12.3,NA,6.2,28.8,"M","0.052","4-D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,"2-G8","N","Y",5,"Y","Y",0.026,1.6,0.7,0.8,0.7,0.8,0.7,1,0.7,"","10/29/2021",111.4,"11/3/2021",27.8,"0.7504","0.2496",NA,"11/4/2021",2,0.3018,922.7887,23.4456,"5.85087684",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN-11-2021","TN-11-2021","TN-11-21","TN-11","8/4/2021 (TN)","9/5/2021",62.45133,-143.382153,"TN",1.412,42.5,NA,3.8,NA,11.3,NA,5.6,26.6,"F","0.152","4-E1",8,0.6249,NA,NA,NA,NA,3.75,NA,NA,1.21,"2-G9","N","Y",5,"Y","Y",0.066,0.9,0.9,0.8,0.8,0.7,0.7,1.1,0.8,"","10/29/2021",102.8,"11/3/2021",27.2,"0.7354","0.2646",NA,"11/4/2021",2,0.3422,922.7887,24.3945,"6.454575875",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL-1-2021","CL-1-2021","N/A","N/A","8/3/21 (CL)","9/5/2021",62.42724893,-143.4817789,"CL",2.698,51,NA,6.4,NA,15.2,NA,6.5,35.1,"F","0.428","4-C7",5,0.7068,NA,NA,NA,NA,5.25,NA,NA,2.162,"2-F11","N","Y",5,"Y","Y",0.196,1.2,0.8,0.8,0.7,0.7,0.7,0.6,0.7,"Gill net capture","10/29/2021",97.8,"11/3/2021",23.3,"0.7618","0.2382",NA,"11/4/2021",2,0.2729,922.7887,24.2365,"5.774135481",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL-2-2021","CL-2-2021","CL-2-21","CL-2","8/3/2021 (CL)","9/4/2021",62.42724893,-143.4817789,"CL",1.27,44.9,NA,4,NA,11,NA,4.5,25,"F","","4-B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.212,"2-E10","N","Y",5,"Y","N",NA,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,"Spawned; Floater","10/29/2021",49.9,"11/3/2021",10.7,"0.7856","0.2144",NA,"11/4/2021",2,0.2185,922.7887,18.6574,"4.00068497",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XW-RTag-2020","XW-RTag-2020","XW-RT-20","XW-RT-2020","9/24/2020 (Crosswind)","7/24/2021",62.36122341,-146.0077854,"",1.71,47.5,NA,4.7,NA,10.7,NA,6.2,27,"F","","2-E8",8,0.6646,NA,NA,NA,NA,5.45,NA,NA,1.648,"1-H4","Y","Y",5,"Y","N",NA,1.1,0.9,1,0.9,0.7,0.7,1.1,1,"post spawn, spawned for egg take","10/15/2021",85,"10/19/2021",18.9,"0.7776","0.2224",NA,"10/19/2021",4,0.4134,923.3249,22.0086,"4.893676941",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
